DELETE FROM StaffSchedule;

INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0001', 'S0001', '6', '30/06/2023', '30/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0016', '3', '28/01/2024', '28/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0017', '4', '24/04/2023', '24/04/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0018', '2', '29/04/2022', '29/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0019', '5', '15/03/2022', '15/03/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0041', 'S0020', '8', '05/03/2024', '05/03/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0001', '9', '14/06/2023', '14/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0002', '4', '23/06/2024', '23/06/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0003', '8', '21/08/2022', '21/08/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0004', '6', '02/06/2022', '02/06/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0005', '7', '22/08/2022', '22/08/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0006', '1', '26/10/2023', '26/10/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0007', '6', '06/03/2024', '06/03/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0008', '6', '19/02/2024', '19/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0009', '1', '20/03/2024', '20/03/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0010', '3', '07/09/2023', '07/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0011', '4', '18/10/2022', '18/10/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0012', '2', '17/11/2023', '17/11/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0013', '6', '30/10/2023', '30/10/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0014', '4', '15/01/2022', '15/01/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0015', '4', '12/05/2023', '12/05/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0016', '7', '29/01/2023', '29/01/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0017', '9', '08/06/2022', '08/06/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0018', '1', '17/11/2023', '17/11/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0019', '1', '01/04/2022', '01/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0042', 'S0020', '9', '10/02/2024', '10/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0001', '3', '05/09/2023', '05/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0002', '2', '18/01/2022', '18/01/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0003', '6', '07/08/2022', '07/08/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0004', '2', '05/07/2022', '05/07/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0005', '6', '29/03/2022', '29/03/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0006', '6', '14/12/2023', '14/12/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0007', '6', '14/05/2022', '14/05/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0008', '8', '01/03/2022', '01/03/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0009', '2', '19/11/2022', '19/11/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0010', '7', '08/05/2023', '08/05/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0011', '8', '03/03/2022', '03/03/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0012', '10', '22/12/2022', '22/12/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0013', '1', '08/02/2022', '08/02/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0014', '5', '06/06/2023', '06/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0015', '8', '15/06/2023', '15/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0016', '6', '23/06/2022', '23/06/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0017', '8', '10/10/2022', '10/10/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0018', '10', '14/02/2023', '14/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0019', '4', '13/08/2024', '13/08/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0043', 'S0020', '3', '15/06/2022', '15/06/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0001', '8', '03/10/2022', '03/10/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0002', '10', '25/07/2022', '25/07/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0003', '1', '20/09/2023', '20/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0004', '5', '04/07/2024', '04/07/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0005', '7', '04/11/2023', '04/11/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0006', '8', '13/01/2024', '13/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0007', '6', '07/05/2024', '07/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0008', '3', '08/11/2023', '08/11/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0009', '6', '26/05/2024', '26/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0010', '4', '07/03/2024', '07/03/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0011', '9', '08/07/2022', '08/07/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0012', '6', '27/04/2024', '27/04/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0013', '9', '28/04/2022', '28/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0014', '1', '15/10/2022', '15/10/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0015', '6', '03/07/2022', '03/07/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0016', '3', '30/07/2024', '30/07/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0017', '10', '15/12/2023', '15/12/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0018', '9', '18/11/2023', '18/11/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0019', '7', '24/01/2022', '24/01/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0044', 'S0020', '7', '17/06/2023', '17/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0001', '5', '02/12/2022', '02/12/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0002', '3', '21/02/2024', '21/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0003', '9', '28/11/2023', '28/11/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0004', '1', '15/09/2022', '15/09/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0005', '4', '18/12/2022', '18/12/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0006', '1', '10/12/2023', '10/12/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0007', '2', '29/10/2022', '29/10/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0008', '8', '20/06/2022', '20/06/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0009', '3', '30/03/2024', '30/03/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0010', '2', '13/01/2024', '13/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0011', '8', '18/07/2022', '18/07/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0012', '1', '31/08/2024', '31/08/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0013', '6', '21/07/2024', '21/07/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0014', '2', '22/02/2024', '22/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0015', '4', '02/10/2022', '02/10/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0016', '8', '03/05/2024', '03/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0017', '8', '23/04/2023', '23/04/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0018', '10', '03/03/2024', '03/03/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0019', '7', '29/04/2024', '29/04/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0045', 'S0020', '6', '26/07/2023', '26/07/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0001', '9', '16/05/2023', '16/05/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0002', '7', '01/09/2022', '01/09/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0003', '9', '06/07/2023', '06/07/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0004', '1', '08/08/2023', '08/08/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0005', '9', '06/04/2022', '06/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0006', '4', '04/12/2022', '04/12/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0007', '9', '05/09/2022', '05/09/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0008', '1', '04/07/2022', '04/07/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0009', '5', '28/03/2023', '28/03/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0010', '10', '23/02/2024', '23/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0011', '10', '11/04/2024', '11/04/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0012', '9', '22/01/2022', '22/01/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0013', '4', '08/10/2022', '08/10/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0014', '7', '11/04/2023', '11/04/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0015', '2', '29/09/2023', '29/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0016', '7', '09/05/2024', '09/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0017', '1', '07/10/2023', '07/10/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0018', '2', '24/06/2022', '24/06/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0019', '3', '21/01/2024', '21/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0046', 'S0020', '6', '18/11/2022', '18/11/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0001', '9', '20/07/2022', '20/07/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0002', '3', '27/08/2022', '27/08/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0003', '4', '23/10/2023', '23/10/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0004', '6', '22/12/2023', '22/12/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0005', '5', '04/04/2023', '04/04/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0006', '8', '10/09/2023', '10/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0007', '4', '22/12/2022', '22/12/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0008', '3', '11/03/2024', '11/03/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0009', '7', '24/08/2022', '24/08/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0010', '3', '26/04/2022', '26/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0011', '5', '11/01/2023', '11/01/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0012', '10', '29/08/2022', '29/08/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0013', '5', '13/02/2024', '13/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0014', '3', '09/08/2023', '09/08/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0015', '4', '01/01/2023', '01/01/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0016', '8', '16/01/2024', '16/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0017', '3', '26/11/2022', '26/11/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0018', '2', '08/06/2023', '08/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0019', '7', '29/04/2022', '29/04/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0047', 'S0020', '4', '17/01/2022', '17/01/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0001', '6', '29/08/2023', '29/08/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0002', '1', '20/02/2023', '20/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0003', '8', '10/08/2023', '10/08/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0004', '7', '27/02/2023', '27/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0005', '1', '24/02/2024', '24/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0006', '9', '28/02/2024', '28/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0007', '10', '04/12/2023', '04/12/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0008', '10', '19/01/2023', '19/01/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0009', '3', '22/11/2023', '22/11/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0010', '3', '31/05/2024', '31/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0011', '9', '22/01/2024', '22/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0012', '8', '06/03/2023', '06/03/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0013', '7', '05/02/2022', '05/02/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0014', '5', '24/04/2024', '24/04/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0015', '8', '26/01/2024', '26/01/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0016', '4', '02/12/2023', '02/12/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0017', '7', '28/07/2023', '28/07/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0018', '7', '12/09/2022', '12/09/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0019', '8', '27/02/2024', '27/02/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0048', 'S0020', '6', '17/10/2023', '17/10/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0001', '6', '23/10/2023', '23/10/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0002', '4', '30/03/2022', '30/03/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0003', '9', '31/10/2023', '31/10/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0004', '7', '01/08/2023', '01/08/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0005', '2', '17/08/2023', '17/08/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0006', '1', '20/01/2022', '20/01/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0007', '2', '27/09/2022', '27/09/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0008', '3', '22/09/2023', '22/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0009', '6', '10/02/2023', '10/02/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0010', '5', '23/02/2022', '23/02/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0011', '9', '09/12/2022', '09/12/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0012', '6', '06/10/2022', '06/10/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0013', '3', '23/12/2022', '23/12/2022');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0014', '8', '17/03/2024', '17/03/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0015', '9', '15/05/2024', '15/05/2024');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0016', '2', '20/09/2023', '20/09/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0017', '5', '30/06/2023', '30/06/2023');
INSERT INTO StaffSchedule (FlightScheduleID, StaffID, WorkingHours, CheckIn, CheckOut) VALUES ('FS0049', 'S0018', '3', '22/05/2024', '22/05/2024');
